,unique_ID,Comp,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,player_market_value_euro
672,Kevin Trapp_2022_Eint Frankfurt,Bundesliga,GER,GK,31.0,1990.0,32.0,32.0,2880.0,32.0,46.0,1.44,157.0,112.0,73.2,10.0,11.0,11.0,5.0,15.6,4.0,4.0,0.0,0.0,0.0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp,46.0,4.0,0.0,3.0,1.0,50.8,0.3,5.8,0.18,157.0,539.0,29.1,1001.0,146.0,41.8,34.6,250.0,48.4,42.6,426.0,19.0,4.5,43.0,1.34,16.4,8500000.0
673,Edgar Badia_2022_Elche,La Liga,ESP,GK,29.0,1992.0,24.0,24.0,2160.0,24.0,35.0,1.46,114.0,78.0,75.4,8.0,5.0,11.0,5.0,20.8,9.0,7.0,1.0,1.0,12.5,https://fbref.com/en/players/e4346678/Edgar-Badia,35.0,7.0,0.0,5.0,0.0,37.3,0.26,2.3,0.1,182.0,408.0,44.6,618.0,106.0,41.9,36.1,210.0,71.0,49.2,399.0,17.0,4.3,41.0,1.71,16.2,3000000.0
674,Kiko Casilla_2022_Elche,La Liga,ESP,GK,34.0,1986.0,14.0,14.0,1260.0,14.0,17.0,1.21,60.0,43.0,71.7,3.0,4.0,7.0,3.0,21.4,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/58bc7d18/Kiko-Casilla,17.0,0.0,0.0,1.0,0.0,17.2,0.29,0.2,0.01,75.0,218.0,34.4,348.0,77.0,42.5,36.4,136.0,51.5,40.8,217.0,8.0,3.7,15.0,1.07,15.2,
675,Guglielmo Vicario_2022_Empoli,Serie A,ITA,GK,24.0,1996.0,38.0,38.0,3420.0,38.0,70.0,1.84,216.0,150.0,69.9,10.0,11.0,17.0,7.0,18.4,10.0,5.0,2.0,3.0,28.6,https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario,70.0,5.0,1.0,5.0,6.0,65.2,0.28,1.2,0.03,133.0,386.0,34.5,1066.0,215.0,26.2,29.5,257.0,41.6,37.5,602.0,35.0,5.8,38.0,1.0,13.9,16000000.0
676,Joan Garcia_2022_Espanyol,La Liga,ESP,GK,20.0,2001.0,2.0,1.0,108.0,1.2,3.0,2.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/87b498b0/Joan-Garcia,3.0,0.0,0.0,0.0,0.0,1.0,0.33,-2.0,-1.68,4.0,10.0,40.0,32.0,9.0,25.0,28.8,2.0,100.0,71.0,16.0,0.0,0.0,5.0,4.17,26.3,
677,Diego Lopez_2022_Espanyol,La Liga,ESP,GK,39.0,1981.0,36.0,36.0,3177.0,35.3,49.0,1.39,157.0,110.0,70.7,10.0,12.0,14.0,9.0,25.0,4.0,3.0,0.0,1.0,0.0,https://fbref.com/en/players/73683fa9/Diego-Lopez,49.0,3.0,0.0,4.0,2.0,50.3,0.31,3.3,0.09,158.0,429.0,36.8,859.0,207.0,33.8,33.8,298.0,46.6,38.7,616.0,35.0,5.7,43.0,1.22,13.7,
678,Oier Olazabal_2022_Espanyol,La Liga,ESP,GK,31.0,1989.0,2.0,1.0,135.0,1.5,1.0,0.67,9.0,8.0,100.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/b5bdf144/Oier-Olazabal,1.0,1.0,0.0,0.0,0.0,2.4,0.15,1.4,0.91,9.0,27.0,33.3,33.0,5.0,51.5,40.8,10.0,100.0,57.2,30.0,3.0,10.0,0.0,0.0,3.7,
679,Asmir Begovic_2022_Everton,Premier League,BIH,GK,34.0,1987.0,3.0,3.0,270.0,3.0,8.0,2.67,18.0,11.0,61.1,1.0,0.0,2.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/7b4de647/Asmir-Begovic,8.0,1.0,0.0,3.0,1.0,4.2,0.18,-2.8,-0.94,20.0,62.0,32.3,54.0,5.0,74.1,48.9,31.0,71.0,51.3,50.0,3.0,6.0,2.0,0.67,10.7,
680,Jordan Pickford_2022_Everton,Premier League,ENG,GK,27.0,1994.0,35.0,35.0,3150.0,35.0,58.0,1.66,170.0,116.0,66.5,10.0,6.0,19.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/4806ec67/Jordan-Pickford,58.0,1.0,2.0,10.0,4.0,51.7,0.31,-2.3,-0.07,272.0,782.0,34.8,873.0,119.0,64.6,46.4,267.0,81.6,60.5,518.0,23.0,4.4,35.0,1.0,14.9,22000000.0
681,Bartlomiej Dragowski_2022_Fiorentina,Serie A,POL,GK,23.0,1997.0,7.0,7.0,556.0,6.2,8.0,1.29,26.0,17.0,73.1,3.0,0.0,4.0,2.0,28.6,2.0,1.0,1.0,0.0,50.0,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,8.0,1.0,0.0,1.0,0.0,8.1,0.24,0.1,0.02,43.0,97.0,44.3,304.0,23.0,26.3,30.8,39.0,43.6,40.2,61.0,2.0,3.3,20.0,3.24,22.3,
682,Pietro Terracciano_2022_Fiorentina,Serie A,ITA,GK,31.0,1990.0,32.0,31.0,2862.0,31.8,43.0,1.35,100.0,58.0,59.0,16.0,5.0,10.0,9.0,29.0,3.0,2.0,1.0,0.0,33.3,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,43.0,2.0,0.0,2.0,2.0,31.6,0.29,-9.4,-0.29,197.0,464.0,42.5,1356.0,141.0,29.8,32.2,170.0,35.3,33.7,291.0,22.0,7.6,51.0,1.6,16.7,2000000.0
683,Mark Flekken_2022_Freiburg,Bundesliga,NED,GK,28.0,1993.0,32.0,32.0,2880.0,32.0,39.0,1.22,141.0,103.0,73.8,15.0,9.0,8.0,10.0,31.3,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/a92ab7be/Mark-Flekken,39.0,2.0,1.0,3.0,1.0,39.7,0.27,1.7,0.05,245.0,633.0,38.7,1084.0,112.0,41.5,37.8,244.0,75.0,59.1,462.0,14.0,3.0,35.0,1.09,15.8,10000000.0
684,Benjamin Uphoff_2022_Freiburg,Bundesliga,GER,GK,27.0,1993.0,2.0,2.0,180.0,2.0,7.0,3.5,12.0,5.0,41.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/a9a6fc08/Benjamin-Uphoff,7.0,0.0,0.0,2.0,0.0,3.0,0.25,-4.0,-2.01,22.0,51.0,43.1,70.0,14.0,44.3,34.4,20.0,100.0,63.2,34.0,4.0,11.8,1.0,0.5,6.3,
685,Adrian Semper_2022_Genoa,Serie A,CRO,GK,23.0,1998.0,1.0,1.0,90.0,1.0,1.0,1.0,4.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/f02dde20/Adrian-Semper,1.0,0.0,0.0,0.0,0.0,0.9,0.28,-0.1,-0.06,6.0,21.0,28.6,30.0,3.0,50.0,38.5,7.0,85.7,52.0,14.0,2.0,14.3,0.0,0.0,11.2,
686,Salvatore Sirigu_2022_Genoa,Serie A,ITA,GK,34.0,1987.0,37.0,37.0,3330.0,37.0,59.0,1.59,180.0,122.0,69.4,4.0,16.0,17.0,10.0,27.0,5.0,4.0,1.0,0.0,20.0,https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu,59.0,4.0,3.0,7.0,2.0,50.6,0.26,-6.4,-0.17,257.0,605.0,42.5,916.0,100.0,46.3,36.6,263.0,68.8,45.9,476.0,14.0,2.9,20.0,0.54,12.9,
687,Diego Conde_2022_Getafe,La Liga,ESP,GK,22.0,1998.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/4eae5bc4/Diego-Conde,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,4.0,0.0,100.0,61.0,2.0,100.0,68.0,5.0,1.0,20.0,0.0,0.0,5.0,
688,David Soria_2022_Getafe,La Liga,ESP,GK,28.0,1993.0,38.0,38.0,3414.0,37.9,41.0,1.08,132.0,91.0,70.5,8.0,15.0,15.0,13.0,34.2,4.0,2.0,1.0,1.0,33.3,https://fbref.com/en/players/8f8c6934/David-Soria,41.0,2.0,0.0,5.0,1.0,40.9,0.29,0.9,0.02,366.0,863.0,42.4,888.0,101.0,69.4,46.6,292.0,84.6,54.1,571.0,25.0,4.4,45.0,1.19,15.0,8000000.0
689,Aaron Escandell_2022_Granada,La Liga,ESP,GK,25.0,1995.0,4.0,3.0,284.0,3.2,6.0,1.9,16.0,10.0,75.0,0.0,2.0,1.0,1.0,33.3,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/67669ce7/Aaron-Escandell,6.0,2.0,0.0,0.0,0.0,4.2,0.14,-1.8,-0.57,35.0,88.0,39.8,91.0,13.0,64.8,44.0,37.0,78.4,51.2,41.0,3.0,7.3,10.0,3.17,16.1,
690,Luis Maximiano_2022_Granada,La Liga,POR,GK,22.0,1999.0,35.0,35.0,3136.0,34.8,55.0,1.58,177.0,122.0,71.8,8.0,12.0,15.0,7.0,20.0,7.0,5.0,2.0,0.0,28.6,https://fbref.com/en/players/3318286e/Luis-Maximiano,55.0,5.0,0.0,7.0,2.0,56.0,0.28,3.0,0.09,232.0,730.0,31.8,839.0,149.0,56.7,42.6,335.0,75.8,52.5,574.0,29.0,5.1,54.0,1.55,17.6,
691,Sascha Burchert_2022_Greuther Furth,Bundesliga,GER,GK,31.0,1989.0,14.0,14.0,1260.0,14.0,28.0,2.0,72.0,46.0,65.3,2.0,4.0,8.0,3.0,21.4,3.0,3.0,0.0,0.0,0.0,https://fbref.com/en/players/25bdea4b/Sascha-Burchert,28.0,3.0,1.0,4.0,2.0,23.0,0.28,-3.0,-0.22,120.0,326.0,36.8,441.0,49.0,52.2,41.1,115.0,83.5,55.9,224.0,8.0,3.6,24.0,1.71,17.2,
692,Marius Funk_2022_Greuther Furth,Bundesliga,GER,GK,25.0,1996.0,8.0,8.0,720.0,8.0,30.0,3.75,54.0,26.0,48.1,0.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/86314793/Marius-Funk,30.0,2.0,0.0,3.0,2.0,24.2,0.41,-3.8,-0.47,65.0,182.0,35.7,288.0,26.0,45.8,37.5,70.0,71.4,52.2,95.0,7.0,7.4,19.0,2.38,18.6,
693,Andreas Linde_2022_Greuther Furth,Bundesliga,SWE,GK,28.0,1993.0,12.0,12.0,1080.0,12.0,24.0,2.0,62.0,39.0,62.9,1.0,5.0,6.0,3.0,25.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/4d6a842d/Andreas-Linde,24.0,1.0,0.0,5.0,1.0,19.7,0.31,-3.3,-0.27,63.0,211.0,29.9,408.0,69.0,39.0,35.1,87.0,59.8,44.8,227.0,13.0,5.7,10.0,0.83,13.8,
694,Alessandro Berardi_2022_Hellas Verona,Serie A,ITA,GK,30.0,1991.0,1.0,1.0,90.0,1.0,3.0,3.0,7.0,4.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/ec1f737d/Alessandro-Berardi,3.0,0.0,0.0,0.0,0.0,2.3,0.38,-0.7,-0.66,4.0,19.0,21.1,23.0,4.0,52.2,39.7,7.0,100.0,58.7,12.0,0.0,0.0,0.0,0.0,,
695,Lorenzo Montipo_2022_Hellas Verona,Serie A,ITA,GK,25.0,1996.0,34.0,34.0,3060.0,34.0,50.0,1.47,137.0,88.0,65.0,13.0,10.0,11.0,4.0,11.8,3.0,2.0,1.0,0.0,33.3,https://fbref.com/en/players/c1d95617/Lorenzo-Montipo,50.0,2.0,1.0,7.0,2.0,40.6,0.28,-7.4,-0.22,189.0,577.0,32.8,733.0,120.0,57.2,42.3,231.0,68.4,46.5,495.0,21.0,4.2,23.0,0.68,13.1,4000000.0
696,Ivor Pandur_2022_Hellas Verona,Serie A,CRO,GK,21.0,2000.0,3.0,3.0,270.0,3.0,6.0,2.0,15.0,9.0,66.7,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/457cb02f/Ivor-Pandur,6.0,1.0,1.0,1.0,0.0,5.7,0.33,-0.3,-0.1,15.0,26.0,57.7,53.0,9.0,34.0,33.1,15.0,53.3,37.1,22.0,1.0,4.5,1.0,0.33,11.3,
697,Marcel Lotka_2022_Hertha BSC,Bundesliga,POL,GK,20.0,2001.0,10.0,9.0,885.0,9.8,20.0,2.03,49.0,29.0,65.3,2.0,1.0,6.0,2.0,22.2,3.0,3.0,0.0,0.0,0.0,https://fbref.com/en/players/5584552e/Marcel-Lotka,20.0,3.0,0.0,4.0,0.0,13.8,0.23,-6.2,-0.63,63.0,188.0,33.5,262.0,47.0,52.3,39.7,73.0,69.9,52.5,144.0,13.0,9.0,10.0,1.02,12.1,
698,Alexander Schwolow_2022_Hertha BSC,Bundesliga,GER,GK,29.0,1992.0,25.0,25.0,2175.0,24.2,51.0,2.11,123.0,72.0,62.6,7.0,5.0,13.0,4.0,16.0,5.0,5.0,0.0,0.0,0.0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow,51.0,5.0,1.0,6.0,0.0,42.2,0.31,-8.8,-0.36,126.0,333.0,37.8,621.0,125.0,32.9,33.0,204.0,63.2,48.2,404.0,17.0,4.2,32.0,1.32,15.0,
699,Oliver Baumann_2022_Hoffenheim,Bundesliga,GER,GK,31.0,1990.0,33.0,33.0,2970.0,33.0,57.0,1.73,155.0,98.0,64.5,12.0,7.0,14.0,8.0,24.2,4.0,2.0,1.0,1.0,33.3,https://fbref.com/en/players/47064058/Oliver-Baumann,57.0,2.0,0.0,9.0,1.0,51.5,0.33,-4.5,-0.14,138.0,393.0,35.1,1302.0,185.0,26.1,29.0,216.0,24.5,28.8,420.0,27.0,6.4,65.0,1.97,16.7,4000000.0
700,Philipp Pentke_2022_Hoffenheim,Bundesliga,GER,GK,36.0,1985.0,1.0,1.0,90.0,1.0,3.0,3.0,7.0,4.0,57.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/c41f7379/Philipp-Pentke,3.0,0.0,0.0,0.0,0.0,1.7,0.24,-1.3,-1.34,5.0,13.0,38.5,32.0,5.0,34.4,28.5,7.0,28.6,30.1,10.0,1.0,10.0,0.0,0.0,11.3,
701,Samir Handanovic_2022_Inter,Serie A,SVN,GK,37.0,1984.0,37.0,37.0,3330.0,37.0,30.0,0.81,124.0,95.0,79.0,25.0,9.0,3.0,15.0,40.5,4.0,4.0,0.0,0.0,0.0,https://fbref.com/en/players/74419746/Samir-Handanovic,30.0,4.0,0.0,3.0,1.0,33.2,0.24,4.2,0.11,139.0,301.0,46.2,1118.0,176.0,24.3,28.1,142.0,20.4,26.5,393.0,15.0,3.8,10.0,0.27,11.2,
702,Ionut Radu_2022_Inter,Serie A,ROU,GK,24.0,1997.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/67f649be/Ionut-Radu,2.0,0.0,0.0,0.0,0.0,1.6,0.53,-0.4,-0.41,4.0,8.0,50.0,19.0,2.0,36.8,33.3,4.0,25.0,29.8,4.0,0.0,0.0,1.0,1.0,16.0,
703,Mattia Perin_2022_Juventus,Serie A,ITA,GK,28.0,1992.0,5.0,5.0,405.0,4.5,7.0,1.56,16.0,10.0,56.3,2.0,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/4c62d0c8/Mattia-Perin,7.0,0.0,0.0,1.0,1.0,5.4,0.35,-0.6,-0.14,13.0,34.0,38.2,108.0,17.0,25.9,29.6,26.0,23.1,29.2,77.0,1.0,1.3,4.0,0.89,12.6,4000000.0
704,Carlo Pinsoglio_2022_Juventus,Serie A,ITA,GK,31.0,1990.0,1.0,0.0,45.0,0.5,1.0,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio,1.0,1.0,0.0,0.0,0.0,1.1,0.08,0.1,0.29,1.0,1.0,100.0,10.0,0.0,10.0,29.6,1.0,0.0,37.0,12.0,0.0,0.0,0.0,0.0,,
705,Wojciech Szczesny_2022_Juventus,Serie A,POL,GK,31.0,1990.0,33.0,33.0,2970.0,33.0,29.0,0.88,105.0,73.0,75.2,18.0,9.0,6.0,12.0,36.4,6.0,3.0,3.0,0.0,50.0,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny,29.0,3.0,2.0,5.0,0.0,30.6,0.24,1.6,0.05,124.0,273.0,45.4,836.0,159.0,26.6,30.8,172.0,29.7,31.5,481.0,24.0,5.0,25.0,0.76,13.5,10000000.0
706,Timo Horn_2022_Koln,Bundesliga,GER,GK,28.0,1993.0,13.0,13.0,1170.0,13.0,21.0,1.62,56.0,36.0,62.5,4.0,6.0,3.0,1.0,7.7,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/3cd9e95a/Timo-Horn,21.0,0.0,0.0,3.0,1.0,19.7,0.36,-0.3,-0.02,67.0,166.0,40.4,438.0,47.0,32.2,33.1,81.0,30.9,33.4,149.0,4.0,2.7,19.0,1.46,17.4,
707,Marvin Schwabe_2022_Koln,Bundesliga,GER,GK,26.0,1995.0,21.0,21.0,1890.0,21.0,28.0,1.33,98.0,70.0,71.4,10.0,4.0,7.0,3.0,14.3,1.0,0.0,1.0,0.0,100.0,https://fbref.com/en/players/87436846/Marvin-Schwabe,28.0,0.0,2.0,3.0,1.0,31.4,0.31,4.4,0.21,107.0,251.0,42.6,854.0,88.0,23.5,28.8,144.0,34.7,35.2,283.0,9.0,3.2,15.0,0.71,13.6,
708,Pepe Reina_2022_Lazio,Serie A,ESP,GK,38.0,1982.0,15.0,15.0,1350.0,15.0,29.0,1.93,60.0,31.0,58.3,6.0,4.0,5.0,2.0,13.3,5.0,4.0,0.0,1.0,0.0,https://fbref.com/en/players/e358587b/Pepe-Reina,29.0,4.0,0.0,2.0,0.0,23.7,0.33,-5.3,-0.36,66.0,133.0,49.6,429.0,73.0,24.2,29.8,99.0,29.3,30.1,186.0,10.0,5.4,10.0,0.67,13.7,
709,Thomas Strakosha_2022_Lazio,Serie A,ALB,GK,26.0,1995.0,23.0,23.0,2070.0,23.0,29.0,1.26,86.0,58.0,67.4,12.0,6.0,5.0,7.0,30.4,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/339fe0e8/Thomas-Strakosha,29.0,1.0,1.0,3.0,1.0,28.6,0.32,0.6,0.03,79.0,161.0,49.1,618.0,92.0,22.2,28.5,119.0,20.2,23.6,283.0,11.0,3.9,16.0,0.7,14.5,
710,Kristoffer Klaesson_2022_Leeds United,Premier League,NOR,GK,20.0,2000.0,1.0,0.0,36.0,0.4,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson,0.0,0.0,0.0,0.0,0.0,0.6,0.14,0.6,1.38,1.0,3.0,33.3,8.0,2.0,25.0,30.4,3.0,33.3,28.7,7.0,0.0,0.0,2.0,5.0,23.7,1800000.0
711,Illan Meslier_2022_Leeds United,Premier League,FRA,GK,21.0,2000.0,38.0,38.0,3384.0,37.6,79.0,2.1,220.0,142.0,66.4,9.0,11.0,18.0,5.0,13.2,5.0,5.0,0.0,0.0,0.0,https://fbref.com/en/players/6b625ac2/Illan-Meslier,79.0,5.0,3.0,10.0,1.0,61.8,0.26,-16.2,-0.43,108.0,410.0,26.3,1101.0,274.0,27.5,29.3,288.0,37.2,33.3,438.0,23.0,5.3,45.0,1.2,14.2,20000000.0
712,Kasper Schmeichel_2022_Leicester City,Premier League,DEN,GK,34.0,1986.0,37.0,37.0,3330.0,37.0,58.0,1.57,187.0,128.0,72.7,13.0,10.0,14.0,7.0,18.9,9.0,7.0,2.0,0.0,22.2,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,58.0,7.0,1.0,14.0,1.0,55.5,0.26,-1.5,-0.04,194.0,486.0,39.9,999.0,166.0,36.0,34.1,291.0,43.3,37.5,533.0,15.0,2.8,38.0,1.03,14.8,
713,Danny Ward_2022_Leicester City,Premier League,WAL,GK,28.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/d3ce0e89/Danny-Ward,1.0,0.0,0.0,1.0,0.0,1.4,0.28,0.4,0.42,2.0,5.0,40.0,26.0,8.0,19.2,25.8,7.0,0.0,19.3,18.0,1.0,5.6,1.0,1.0,10.7,6000000.0
714,Wuilker Farinez_2022_Lens,Ligue 1,VEN,GK,23.0,1998.0,13.0,11.0,1105.0,12.3,15.0,1.22,45.0,30.0,68.9,7.0,3.0,1.0,3.0,27.3,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/2c127b6f/Wuilker-Farinez,15.0,1.0,0.0,1.0,0.0,13.1,0.28,-1.9,-0.15,25.0,82.0,30.5,221.0,61.0,30.3,30.6,82.0,18.3,24.4,159.0,15.0,9.4,21.0,1.71,16.6,3500000.0
715,Jean-Louis Leca_2022_Lens,Ligue 1,FRA,GK,35.0,1985.0,27.0,27.0,2313.0,25.7,33.0,1.28,100.0,66.0,70.0,10.0,8.0,9.0,5.0,18.5,4.0,3.0,1.0,0.0,25.0,https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca,33.0,3.0,1.0,2.0,0.0,31.8,0.29,-1.2,-0.05,108.0,259.0,41.7,535.0,133.0,35.3,31.3,199.0,35.2,33.1,293.0,19.0,6.5,24.0,0.93,14.1,
716,Cardenas_2022_Levante,La Liga,ESP,GK,24.0,1997.0,24.0,24.0,2160.0,24.0,46.0,1.92,120.0,74.0,65.0,6.0,6.0,12.0,5.0,20.8,4.0,4.0,0.0,0.0,0.0,https://fbref.com/en/players/e1846dde/Cardenas,46.0,4.0,1.0,5.0,0.0,41.5,0.31,-4.5,-0.19,92.0,296.0,31.1,525.0,85.0,41.9,36.6,198.0,38.4,35.7,332.0,10.0,3.0,26.0,1.08,15.6,
717,Aitor Fernandez_2022_Levante,La Liga,ESP,GK,30.0,1991.0,13.0,13.0,1166.0,13.0,29.0,2.24,81.0,51.0,65.4,1.0,5.0,7.0,2.0,15.4,2.0,1.0,1.0,0.0,50.0,https://fbref.com/en/players/a01c3d54/Aitor-Fernandez,29.0,1.0,0.0,8.0,0.0,23.5,0.27,-5.5,-0.42,59.0,154.0,38.3,286.0,66.0,41.6,36.2,92.0,38.0,34.9,177.0,9.0,5.1,21.0,1.62,18.1,
718,Alejandro Primo_2022_Levante,La Liga,ESP,GK,17.0,2004.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/f38284bb/Alejandro-Primo,1.0,0.0,0.0,0.0,0.0,0.8,0.41,-0.2,-0.18,2.0,6.0,33.3,17.0,0.0,29.4,31.2,8.0,12.5,20.9,19.0,0.0,0.0,0.0,0.0,15.0,
719,Ruben Vezo_2022_Levante,La Liga,POR,DF,27.0,1994.0,1.0,1.0,4.0,26.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/c67cd65c/Ruben-Vezo,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,4.0,50.0,3.0,0.0,100.0,57.0,1.0,100.0,65.0,4.0,0.0,0.0,0.0,0.0,,
720,Lennart Grill_2022_Leverkusen,Bundesliga,GER,GK,22.0,1999.0,1.0,1.0,90.0,1.0,2.0,2.0,6.0,5.0,66.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/37998008/Lennart-Grill,2.0,0.0,0.0,0.0,1.0,1.8,0.31,0.8,0.84,5.0,17.0,29.4,37.0,7.0,29.7,28.5,10.0,60.0,43.8,12.0,0.0,0.0,0.0,0.0,12.0,
721,Lukas Hradecky_2022_Leverkusen,Bundesliga,FIN,GK,31.0,1989.0,32.0,32.0,2880.0,32.0,44.0,1.37,154.0,109.0,72.7,17.0,7.0,8.0,8.0,25.0,4.0,2.0,1.0,1.0,33.3,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky,44.0,2.0,2.0,6.0,0.0,41.9,0.26,-2.1,-0.07,130.0,381.0,34.1,1050.0,173.0,27.8,30.6,209.0,42.6,37.4,385.0,17.0,4.4,45.0,1.41,17.5,2500000.0
722,Andrey Lunyov_2022_Leverkusen,Bundesliga,RUS,GK,29.0,1991.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,1.0,0.0,0.0,0.0,0.0,0.4,0.19,-0.6,-0.62,4.0,10.0,40.0,43.0,5.0,14.0,25.4,6.0,66.7,53.7,21.0,0.0,0.0,0.0,0.0,13.0,
723,Leonardo Cesar Jardim_2022_Lille,Ligue 1,BRA,GK,26.0,1995.0,17.0,17.0,1530.0,17.0,20.0,1.18,62.0,47.0,74.2,6.0,6.0,5.0,8.0,47.1,5.0,4.0,1.0,0.0,20.0,https://fbref.com/en/players/f5dfc256/Leonardo-Cesar-Jardim,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
724,Ivo Grbic_2022_Lille,Ligue 1,CRO,GK,25.0,1996.0,21.0,21.0,1890.0,21.0,28.0,1.33,85.0,58.0,69.4,8.0,7.0,6.0,2.0,9.5,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/3f034750/Ivo-Grbic,28.0,2.0,1.0,5.0,1.0,23.2,0.25,-3.8,-0.18,97.0,267.0,36.3,419.0,87.0,41.5,35.2,166.0,56.0,43.5,310.0,16.0,5.2,13.0,0.62,11.7,
725,Alisson_2022_Liverpool,Premier League,BRA,GK,28.0,1992.0,36.0,36.0,3240.0,36.0,24.0,0.67,99.0,76.0,75.8,27.0,7.0,2.0,20.0,55.6,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/7a2e46a8/Alisson,24.0,0.0,0.0,3.0,1.0,24.4,0.25,1.4,0.04,114.0,258.0,44.2,1216.0,211.0,16.5,26.3,172.0,33.1,33.4,340.0,22.0,6.5,89.0,2.47,18.7,35000000.0
